P0,xc,beta,alpha_m_P0,alpha_m_xc,alpha_m_beta,alpha_z_P0,alpha_z_xc,alpha_z_beta
4.010595360845327,0.497,4.125844907518476,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.552477703094482,0.497,5.1796205111593006,0.154,-0.00865,0.0393,-0.758,0.731,0.415
25.894160262290384,0.497,4.1719476487487555,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.753464433997866,0.497,4.70000939598307,0.154,-0.00865,0.0393,-0.758,0.731,0.415
10.454428425822407,0.497,3.7840545206330716,0.154,-0.00865,0.0393,-0.758,0.731,0.415
13.021111778356135,0.497,4.962800086196512,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.297910353224722,0.497,3.9552069783769546,0.154,-0.00865,0.0393,-0.758,0.731,0.415
23.034153939969837,0.497,4.481516299322247,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.792292496394365,0.497,3.5656942791491746,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.170934779923409,0.497,4.632545749749989,0.154,-0.00865,0.0393,-0.758,0.731,0.415
20.492395880557595,0.497,3.8492362417839465,0.154,-0.00865,0.0393,-0.758,0.731,0.415
32.912168412636966,0.497,5.008451420590282,0.154,-0.00865,0.0393,-0.758,0.731,0.415
15.569969494827092,0.497,4.344127050563693,0.154,-0.00865,0.0393,-0.758,0.731,0.415
15.753697516582905,0.497,4.396866182070226,0.154,-0.00865,0.0393,-0.758,0.731,0.415
33.10821791252121,0.497,3.6509784823469817,0.154,-0.00865,0.0393,-0.758,0.731,0.415
20.551126439087092,0.497,4.890907381474971,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.241489685233682,0.497,4.026034543812274,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.854753481950612,0.497,5.147689967583865,0.154,-0.00865,0.0393,-0.758,0.731,0.415
23.10097841825336,0.497,4.204679617714136,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.48586593335494,0.497,4.759026877731085,0.154,-0.00865,0.0393,-0.758,0.731,0.415
13.212933719865978,0.497,3.7242454402148724,0.154,-0.00865,0.0393,-0.758,0.731,0.415
10.258472380805761,0.497,4.931023966670036,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.569581301435825,0.497,3.9878807616233827,0.154,-0.00865,0.0393,-0.758,0.731,0.415
25.82376095326617,0.497,4.540582010429352,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.493654175177216,0.497,3.505720818322152,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.943926478847861,0.497,4.613450765758753,0.154,-0.00865,0.0393,-0.758,0.731,0.415
19.21037287371233,0.497,3.8674302108585836,0.154,-0.00865,0.0393,-0.758,0.731,0.415
32.11046938098967,0.497,5.10921773744747,0.154,-0.00865,0.0393,-0.758,0.731,0.415
16.880700077135113,0.497,4.244265145193785,0.154,-0.00865,0.0393,-0.758,0.731,0.415
17.20864206755534,0.497,5.052893553134053,0.154,-0.00865,0.0393,-0.758,0.731,0.415
30.382645082175728,0.497,4.30011014079675,0.154,-0.00865,0.0393,-0.758,0.731,0.415
18.885537711475042,0.497,4.663394129052758,0.154,-0.00865,0.0393,-0.758,0.731,0.415
5.668643463999032,0.497,3.8188130787760017,0.154,-0.00865,0.0393,-0.758,0.731,0.415
7.19938491910696,0.497,4.491548837330193,0.154,-0.00865,0.0393,-0.758,0.731,0.415
24.481679509524252,0.497,3.555236524846405,0.154,-0.00865,0.0393,-0.758,0.731,0.415
28.85900328412652,0.497,4.9864263709634535,0.154,-0.00865,0.0393,-0.758,0.731,0.415
11.605400612447411,0.497,3.931155470833182,0.154,-0.00865,0.0393,-0.758,0.731,0.415
12.888502476848663,0.497,4.709936040714383,0.154,-0.00865,0.0393,-0.758,0.731,0.415
28.2102411407046,0.497,3.773703482821584,0.154,-0.00865,0.0393,-0.758,0.731,0.415
23.42826792377978,0.497,5.203140909131616,0.154,-0.00865,0.0393,-0.758,0.731,0.415
8.127519526612014,0.497,4.14800286417827,0.154,-0.00865,0.0393,-0.758,0.731,0.415
2.5312534457258877,0.497,4.834637542292476,0.154,-0.00865,0.0393,-0.758,0.731,0.415
21.89765075150877,0.497,4.08193388454616,0.154,-0.00865,0.0393,-0.758,0.731,0.415
33.813358312975616,0.497,4.446757689323276,0.154,-0.00865,0.0393,-0.758,0.731,0.415
14.412268557734787,0.497,3.6023094942234457,0.154,-0.00865,0.0393,-0.758,0.731,0.415
14.974913072306663,0.497,4.859923021048307,0.154,-0.00865,0.0393,-0.758,0.731,0.415
34.268806878104805,0.497,4.0562219546735285,0.154,-0.00865,0.0393,-0.758,0.731,0.415
21.362723433542996,0.497,4.366678304504603,0.154,-0.00865,0.0393,-0.758,0.731,0.415
2.0480879267305134,0.497,3.6819623760692775,0.154,-0.00865,0.0393,-0.758,0.731,0.415
8.662353753820062,0.497,4.735636341869831,0.154,-0.00865,0.0393,-0.758,0.731,0.415
23.911588917691258,0.497,3.7484329256415365,0.154,-0.00865,0.0393,-0.758,0.731,0.415
27.64744139395654,0.497,5.123502948861569,0.154,-0.00865,0.0393,-0.758,0.731,0.415
12.433147245217114,0.497,4.228070620279759,0.154,-0.00865,0.0393,-0.758,0.731,0.415
11.038688019625843,0.497,4.5172440565936265,0.154,-0.00865,0.0393,-0.758,0.731,0.415
28.407561141308395,0.497,3.529961093198508,0.154,-0.00865,0.0393,-0.758,0.731,0.415
25.012725173495706,0.497,4.906783328801393,0.154,-0.00865,0.0393,-0.758,0.731,0.415
7.686494718994944,0.497,4.0112183524668215,0.154,-0.00865,0.0393,-0.758,0.731,0.415
5.137753517683595,0.497,5.078180587571114,0.154,-0.00865,0.0393,-0.758,0.731,0.415
18.398335063569245,0.497,4.274399974029511,0.154,-0.00865,0.0393,-0.758,0.731,0.415
30.949451251234855,0.497,4.583316299915314,0.154,-0.00865,0.0393,-0.758,0.731,0.415
17.65992922093719,0.497,3.8984677237272263,0.154,-0.00865,0.0393,-0.758,0.731,0.415
16.333903566189107,0.497,4.639153465256095,0.154,-0.00865,0.0393,-0.758,0.731,0.415
31.63917281223461,0.497,3.8421506436914203,0.154,-0.00865,0.0393,-0.758,0.731,0.415
19.729456071890887,0.497,5.029555625226348,0.154,-0.00865,0.0393,-0.758,0.731,0.415
4.442936117630452,0.497,4.324350441601127,0.154,-0.00865,0.0393,-0.758,0.731,0.415
5.974664067756384,0.497,4.956291931048035,0.154,-0.00865,0.0393,-0.758,0.731,0.415
25.32459583956748,0.497,3.9621930096298454,0.154,-0.00865,0.0393,-0.758,0.731,0.415
30.116533044558015,0.497,4.460511661525816,0.154,-0.00865,0.0393,-0.758,0.731,0.415
10.729675616063178,0.497,3.58537132775411,0.154,-0.00865,0.0393,-0.758,0.731,0.415
13.763677910063416,0.497,5.172953057494015,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.953276478797196,0.497,4.178986783828586,0.154,-0.00865,0.0393,-0.758,0.731,0.415
22.585905040744688,0.497,4.6789516543596985,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.351671395599842,0.497,3.803890867754817,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.756407345086336,0.497,4.42257064467296,0.154,-0.00865,0.0393,-0.758,0.731,0.415
21.054301373455672,0.497,3.6257004708610476,0.154,-0.00865,0.0393,-0.758,0.731,0.415
32.55738014608622,0.497,4.811247032359242,0.154,-0.00865,0.0393,-0.758,0.731,0.415
15.286441960576921,0.497,4.106121395900845,0.154,-0.00865,0.0393,-0.758,0.731,0.415
15.51350099923089,0.497,5.13352076947689,0.154,-0.00865,0.0393,-0.758,0.731,0.415
32.83936054714024,0.497,4.217572531700134,0.154,-0.00865,0.0393,-0.758,0.731,0.415
20.836206477154043,0.497,4.745680741947144,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.4654632871598006,0.497,3.738014517109841,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.06969900496304,0.497,4.356783898025751,0.154,-0.00865,0.0393,-0.758,0.731,0.415
22.358854012507944,0.497,3.692333310395479,0.154,-0.00865,0.0393,-0.758,0.731,0.415
27.24421301178634,0.497,4.849948941003531,0.154,-0.00865,0.0393,-0.758,0.731,0.415
13.981765281427652,0.497,4.066566316019744,0.154,-0.00865,0.0393,-0.758,0.731,0.415
10.511301083378493,0.497,4.57323749659583,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.82580648159608,0.497,3.9089197641424835,0.154,-0.00865,0.0393,-0.758,0.731,0.415
25.551934514604508,0.497,5.068181405961513,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.256426973845809,0.497,4.284878535568714,0.154,-0.00865,0.0393,-0.758,0.731,0.415
4.733655155654996,0.497,4.916723783444613,0.154,-0.00865,0.0393,-0.758,0.731,0.415
19.94782307963818,0.497,4.000908400844782,0.154,-0.00865,0.0393,-0.758,0.731,0.415
31.357417916562405,0.497,4.527157983630896,0.154,-0.00865,0.0393,-0.758,0.731,0.415
16.106572901569304,0.497,3.5195715133845806,0.154,-0.00865,0.0393,-0.758,0.731,0.415
17.94267449546605,0.497,4.4777058137208225,0.154,-0.00865,0.0393,-0.758,0.731,0.415
31.175791536998002,0.497,3.5686532885581252,0.154,-0.00865,0.0393,-0.758,0.731,0.415
18.108614172078667,0.497,4.973406409677118,0.154,-0.00865,0.0393,-0.758,0.731,0.415
4.918388363402337,0.497,3.945448397453874,0.154,-0.00865,0.0393,-0.758,0.731,0.415
7.460146422814577,0.497,5.0122878342121835,0.154,-0.00865,0.0393,-0.758,0.731,0.415
24.729971888549624,0.497,4.341139209195972,0.154,-0.00865,0.0393,-0.758,0.731,0.415
28.626933820527043,0.497,4.621912253703922,0.154,-0.00865,0.0393,-0.758,0.731,0.415
11.328416436053812,0.497,3.859019091334194,0.154,-0.00865,0.0393,-0.758,0.731,0.415
12.143208858761936,0.497,4.794113033171743,0.154,-0.00865,0.0393,-0.758,0.731,0.415
27.428355876058337,0.497,4.122884653564542,0.154,-0.00865,0.0393,-0.758,0.731,0.415
24.19455168718472,0.497,4.4054101178795095,0.154,-0.00865,0.0393,-0.758,0.731,0.415
8.88841440320015,0.497,3.642384100332856,0.154,-0.00865,0.0393,-0.758,0.731,0.415
2.2671809695661067,0.497,4.69617422690615,0.154,-0.00865,0.0393,-0.758,0.731,0.415
21.652669344935564,0.497,3.7870419471524657,0.154,-0.00865,0.0393,-0.758,0.731,0.415
34.0427382183075,0.497,5.19025525175035,0.154,-0.00865,0.0393,-0.758,0.731,0.415
14.691942292395979,0.497,4.162164384350181,0.154,-0.00865,0.0393,-0.758,0.731,0.415
14.192899762354791,0.497,4.775815492998809,0.154,-0.00865,0.0393,-0.758,0.731,0.415
33.52362601270899,0.497,3.7069774968735874,0.154,-0.00865,0.0393,-0.758,0.731,0.415
22.123995163850484,0.497,5.1645582564175125,0.154,-0.00865,0.0393,-0.758,0.731,0.415
2.814010614510625,0.497,4.187438247352839,0.154,-0.00865,0.0393,-0.758,0.731,0.415
8.417244301941246,0.497,4.8741890862397845,0.154,-0.00865,0.0393,-0.758,0.731,0.415
23.64762919422239,0.497,4.043228439968079,0.154,-0.00865,0.0393,-0.758,0.731,0.415
27.927491982337084,0.497,4.380121307373047,0.154,-0.00865,0.0393,-0.758,0.731,0.415
12.662166074924171,0.497,3.6680926984548567,0.154,-0.00865,0.0393,-0.758,0.731,0.415
11.831465388406068,0.497,5.092368969172239,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.141977947875855,0.497,4.2614878700673575,0.154,-0.00865,0.0393,-0.758,0.731,0.415
24.262590350527315,0.497,4.596628525089472,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.9094351238757366,0.497,3.8847325639240444,0.154,-0.00865,0.0393,-0.758,0.731,0.415
5.385676810666919,0.497,4.557345524132252,0.154,-0.00865,0.0393,-0.758,0.731,0.415
18.65948094593361,0.497,3.488587075173855,0.154,-0.00865,0.0393,-0.758,0.731,0.415
30.67258735246956,0.497,4.947707858663052,0.154,-0.00865,0.0393,-0.758,0.731,0.415
17.427723701614884,0.497,3.97072049735114,0.154,-0.00865,0.0393,-0.758,0.731,0.415
16.589767427984626,0.497,4.996797464098782,0.154,-0.00865,0.0393,-0.758,0.731,0.415
31.892378125786777,0.497,3.9212612231634556,0.154,-0.00865,0.0393,-0.758,0.731,0.415
19.492341380510478,0.497,4.5018933510035275,0.154,-0.00865,0.0393,-0.758,0.731,0.415
4.170981390923261,0.497,3.545262597128749,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.711752955317497,0.497,4.652896302994341,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.114701127354053,0.497,3.8288311619125306,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.3425183789432,0.497,5.04247540064156,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.97649586359039,0.497,4.310154796913266,0.154,-0.00865,0.0393,-0.758,0.731,0.415
13.494684731699525,0.497,4.436447578892111,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.7132004818134,0.497,3.61224979005754,0.154,-0.00865,0.0393,-0.758,0.731,0.415
22.81026326406747,0.497,4.824247810151428,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.636382590364665,0.497,4.0918476592563096,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.014147126358002,0.497,5.213592687025666,0.154,-0.00865,0.0393,-0.758,0.731,0.415
20.269367416836317,0.497,4.137923798337579,0.154,-0.00865,0.0393,-0.758,0.731,0.415
33.32659632904455,0.497,4.720414346214383,0.154,-0.00865,0.0393,-0.758,0.731,0.415
16.044420195706188,0.497,3.763704045172781,0.154,-0.00865,0.0393,-0.758,0.731,0.415
15.984160375706852,0.497,4.722256856169551,0.154,-0.00865,0.0393,-0.758,0.731,0.415
33.261549677904696,0.497,3.7588366945646703,0.154,-0.00865,0.0393,-0.758,0.731,0.415
20.333730755113063,0.497,5.218010549470782,0.154,-0.00865,0.0393,-0.758,0.731,0.415
3.0750907447002827,0.497,4.135684900805354,0.154,-0.00865,0.0393,-0.758,0.731,0.415
9.697451947983353,0.497,4.822316833790391,0.154,-0.00865,0.0393,-0.758,0.731,0.415
22.874503775946792,0.497,4.096800572331995,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.648276657070962,0.497,4.431888149455189,0.154,-0.00865,0.0393,-0.758,0.731,0.415
13.43429917242378,0.497,3.614627350643277,0.154,-0.00865,0.0393,-0.758,0.731,0.415
10.041387403924018,0.497,5.038876422867179,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.40287165381014,0.497,4.3132806142419575,0.154,-0.00865,0.0393,-0.758,0.731,0.415
26.053664539624002,0.497,4.6502266114018855,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.647545213326811,0.497,3.8328331648372114,0.154,-0.00865,0.0393,-0.758,0.731,0.415
4.106647909656167,0.497,4.505565860643983,0.154,-0.00865,0.0393,-0.758,0.731,0.415
19.431427619177846,0.497,3.542066151872277,0.154,-0.00865,0.0393,-0.758,0.731,0.415
31.9526085742563,0.497,4.9995937881432475,0.154,-0.00865,0.0393,-0.758,0.731,0.415
16.65478470759466,0.497,3.917135491725057,0.154,-0.00865,0.0393,-0.758,0.731,0.415
17.360906748268754,0.497,4.943344730269164,0.154,-0.00865,0.0393,-0.758,0.731,0.415
30.61018049791455,0.497,3.973014128934592,0.154,-0.00865,0.0393,-0.758,0.731,0.415
18.722198264840987,0.497,4.5554515989124775,0.154,-0.00865,0.0393,-0.758,0.731,0.415
5.45218281418085,0.497,3.493403010517359,0.154,-0.00865,0.0393,-0.758,0.731,0.415
6.975816359072923,0.497,4.601129901688546,0.154,-0.00865,0.0393,-0.758,0.731,0.415
24.325431466791777,0.497,3.8822969505004585,0.154,-0.00865,0.0393,-0.758,0.731,0.415
29.07944729596376,0.497,5.09434804201126,0.154,-0.00865,0.0393,-0.758,0.731,0.415
11.76477320337668,0.497,4.256583053469658,0.154,-0.00865,0.0393,-0.758,0.731,0.415
12.724728040285408,0.497,4.3828491036593915,0.154,-0.00865,0.0393,-0.758,0.731,0.415
27.994215480815615,0.497,3.6641488002240656,0.154,-0.00865,0.0393,-0.758,0.731,0.415
23.581216160096226,0.497,4.87773991568014,0.154,-0.00865,0.0393,-0.758,0.731,0.415
8.354371386747808,0.497,4.040054474305362,0.154,-0.00865,0.0393,-0.758,0.731,0.415
2.7512624676339326,0.497,5.161707146465778,0.154,-0.00865,0.0393,-0.758,0.731,0.415
22.05745833236724,0.497,4.191509192883968,0.154,-0.00865,0.0393,-0.758,0.731,0.415
33.5904733085446,0.497,4.772194450479001,0.154,-0.00865,0.0393,-0.758,0.731,0.415
